person_a,person_b,ok,byte_errors
Arnold_Schwarzenegger,George_W_Bush,0,32
Michael_Schumacher,John_Kerry,0,31
Tom_Hanks,Thomas_OBrien,0,32
Chanda_Rubin,Steffi_Graf,0,31
Tony_Blair,Hal_Gehman,0,32
Marco_Antonio_Barrera,Nicole_Kidman,0,32
Sophia_Loren,James_Wolfensohn,0,32
Choi_Sung-hong,Tony_Blair,0,32
King_Abdullah_II,Emanuel_Ginobili,0,32
Holly_Hunter,Joe_Lieberman,0,32
Lance_Bass,Donald_Rumsfeld,0,32
Gerry_Adams,Winona_Ryder,0,32
Colin_Montgomerie,Sheryl_Crow,0,32
Li_Zhaoxing,Kim_Clijsters,0,32
Junichiro_Koizumi,Bernard_Law,0,32
Gregg_Popovich,Tommy_Haas,0,32
David_Nalbandian,Ray_Romano,0,32
Jean_Chretien,Cesar_Gaviria,0,32
Serena_Williams,Clint_Eastwood,0,32
Megawati_Sukarnoputri,Colin_Montgomerie,0,32
Antonio_Banderas,Valentino_Rossi,0,32
Matthew_Perry,David_Heymann,0,32
Sergio_Vieira_De_Mello,Jacques_Chirac,0,32
Ralf_Schumacher,Fujio_Cho,0,32
Ahmed_Chalabi,Hitomi_Soga,0,32
Mohamed_ElBaradei,Ludivine_Sagnier,0,32
Ali_Naimi,Kim_Clijsters,0,32
Winona_Ryder,David_Anderson,0,32
Wayne_Ferreira,Carla_Del_Ponte,0,32
Muhammad_Ali,Vicente_Fernandez,0,32
Jean-Pierre_Raffarin,Calista_Flockhart,0,32
Adrien_Brody,Fidel_Castro,0,32
George_Pataki,Goldie_Hawn,0,32
Pedro_Malan,Taha_Yassin_Ramadan,0,32
Alejandro_Toledo,Pedro_Malan,0,32
Billy_Crystal,John_Travolta,0,32
George_Pataki,Jennifer_Lopez,0,32
Igor_Ivanov,Tony_Stewart,0,32
Al_Gore,Ana_Palacio,0,32
Tung_Chee-hwa,Gray_Davis,0,32
Colin_Powell,Frank_Solich,0,32
Tang_Jiaxuan,Tommy_Thompson,0,32
Carrie-Anne_Moss,John_Edwards,0,32
Martina_McBride,Hitomi_Soga,0,32
Jennifer_Capriati,Michael_Douglas,0,32
Nick_Nolte,Jason_Kidd,0,32
Hugh_Grant,Naomi_Watts,0,32
Antonio_Banderas,Jan_Ullrich,0,32
Gerhard_Schroeder,Jennifer_Garner,0,32
Dennis_Hastert,Vincent_Brooks,0,32
Vicente_Fox,Michael_Bloomberg,0,31
Carlos_Menem,Mariah_Carey,0,32
Hugo_Chavez,Elizabeth_Hurley,0,32
Marco_Antonio_Barrera,Tony_Stewart,0,32
Tung_Chee-hwa,Jeremy_Greenstock,0,32
Diana_Krall,Nia_Vardalos,0,31
Tony_Stewart,LeBron_James,0,32
Tiger_Woods,Sheryl_Crow,0,32
Maria_Shriver,Mark_Hurlbert,0,32
JK_Rowling,Kate_Hudson,0,32
Al_Sharpton,Jim_Furyk,0,31
Michelle_Kwan,Alastair_Campbell,0,32
Thaksin_Shinawatra,Pamela_Anderson,0,32
Justine_Pasek,Condoleezza_Rice,0,32
Natalie_Maines,David_Nalbandian,0,32
Ciro_Gomes,Angela_Bassett,0,32
Michael_Chang,Jay_Garner,0,31
Andy_Roddick,Jiri_Novak,0,32
Salma_Hayek,Jake_Gyllenhaal,0,32
Sharon_Stone,Steve_Lavin,0,32
Bill_Gates,Paul_Burrell,0,32
Tim_Henman,Elizabeth_Smart,0,32
Carmen_Electra,Mahmoud_Abbas,0,32
Benazir_Bhutto,David_Heymann,0,32
Richard_Armitage,Jose_Maria_Aznar,0,32
Jackie_Chan,Ahmed_Chalabi,0,32
Mohamed_ElBaradei,Richard_Gephardt,0,32
Sylvester_Stallone,Sophia_Loren,0,32
Holly_Hunter,Rainer_Schuettler,0,32
Carrie-Anne_Moss,Jose_Serra,0,32
Luis_Ernesto_Derbez_Bautista,Alan_Greenspan,0,32
Michael_Douglas,Nancy_Pelosi,0,32
John_Snow,Allyson_Felix,0,32
Jennifer_Aniston,Britney_Spears,0,32
Grant_Hackett,Sarah_Hughes,0,32
Alan_Greenspan,Colin_Montgomerie,0,32
Sourav_Ganguly,Al_Sharpton,0,32
Vladimir_Putin,Anna_Kournikova,0,32
Hugh_Grant,Michael_Douglas,0,32
Meryl_Streep,Ben_Affleck,0,32
Juan_Pablo_Montoya,Zinedine_Zidane,0,32
Cameron_Diaz,Bill_Graham,0,32
Juan_Carlos_Ferrero,Li_Peng,0,32
Mike_Krzyzewski,Oscar_De_La_Hoya,0,32
John_Howard,Howard_Dean,0,32
Michael_Schumacher,Natalie_Coughlin,0,32
Scott_McClellan,Clint_Eastwood,0,32
Ciro_Gomes,Kalpana_Chawla,0,32
Yashwant_Sinha,William_Ford_Jr,0,32
Maria_Shriver,Yashwant_Sinha,0,32
Robert_Zoellick,Paul_McCartney,0,32
Britney_Spears,William_Donaldson,0,32
Michelle_Kwan,Choi_Sung-hong,0,32
Roger_Federer,Meryl_Streep,0,32
Venus_Williams,Michael_Phelps,0,32
Paul_ONeill,Michael_Powell,0,32
Clara_Harris,Maria_Soledad_Alvear_Valenzuela,0,32
Kofi_Annan,Julie_Gerberding,0,32
Enrique_Bolanos,Denzel_Washington,0,31
Halle_Berry,Colin_Powell,0,32
Matthew_Perry,Allyson_Felix,0,32
Kim_Clijsters,Hu_Jintao,0,32
Kim_Dae-jung,Megawati_Sukarnoputri,0,32
Mohamed_ElBaradei,Li_Peng,0,32
Igor_Ivanov,Fidel_Castro,0,32
LeBron_James,Robert_Duvall,0,32
Arnoldo_Aleman,Carmen_Electra,0,32
Christine_Todd_Whitman,Bill_Simon,0,32
Bernard_Law,Kristanna_Loken,0,32
Justine_Pasek,Ahmed_Chalabi,0,32
Donald_Rumsfeld,Britney_Spears,0,32
Walter_Mondale,Sean_OKeefe,0,32
David_Nalbandian,Jean_Chretien,0,32
Enrique_Bolanos,Sergey_Lavrov,0,32
Andre_Agassi,Atal_Bihari_Vajpayee,0,31
George_Clooney,David_Nalbandian,0,32
Costas_Simitis,Sean_OKeefe,0,32
John_McCain,Muhammad_Ali,0,32
Scott_McClellan,Naji_Sabri,0,32
Emma_Watson,Naji_Sabri,0,32
David_Trimble,Carlos_Moya,0,32
Joe_Lieberman,Angela_Bassett,0,32
Kevin_Spacey,Michelle_Yeoh,0,32
Wen_Jiabao,Bulent_Ecevit,0,31
Donald_Rumsfeld,Luiz_Inacio_Lula_da_Silva,0,32
Tom_Hanks,Nicanor_Duarte_Frutos,0,32
Jiang_Zemin,Xanana_Gusmao,0,32
Spencer_Abraham,Gerry_Adams,0,32
Holly_Hunter,Jake_Gyllenhaal,0,32
Frank_Solich,Sylvester_Stallone,0,32
Jake_Gyllenhaal,Hugh_Grant,0,32
Kamal_Kharrazi,Hal_Gehman,0,32
Jan_Ullrich,Grant_Hackett,0,32
Michael_Powell,Enrique_Bolanos,0,32
Jean_Charest,Juan_Carlos_Ferrero,0,32
Heizo_Takenaka,Michael_Powell,0,32
Li_Peng,Michael_Chang,0,32
Robert_De_Niro,Maria_Shriver,0,32
Mariah_Carey,Frank_Solich,0,32
Bertie_Ahern,Spencer_Abraham,0,32
Victoria_Clarke,Tim_Robbins,0,32
Bill_Frist,Vojislav_Kostunica,0,32
Cameron_Diaz,John_Howard,0,32
Holly_Hunter,Mohammed_Al-Douri,0,32
Carla_Del_Ponte,David_Nalbandian,0,32
Antonio_Banderas,Jacques_Rogge,0,32
Gordon_Brown,Mariah_Carey,0,32
John_Bolton,Martin_Scorsese,0,32
Maria_Shriver,Tim_Robbins,0,32
Pamela_Anderson,Elizabeth_Smart,0,31
George_W_Bush,Paul_Wolfowitz,0,32
Jeong_Se-hyun,Andy_Roddick,0,32
John_Travolta,Kofi_Annan,0,32
Mike_Martz,Guillermo_Coria,0,32
Eduard_Shevardnadze,Dominique_de_Villepin,0,32
Heidi_Klum,Xavier_Malisse,0,31
Cesar_Gaviria,Nicanor_Duarte_Frutos,0,32
James_Kelly,Chanda_Rubin,0,32
Maria_Soledad_Alvear_Valenzuela,Richard_Gephardt,0,32
Maria_Soledad_Alvear_Valenzuela,Charles_Taylor,0,31
Tony_Stewart,Sergey_Lavrov,0,32
Angelina_Jolie,John_Negroponte,0,32
Mick_Jagger,Atal_Bihari_Vajpayee,0,32
Diana_Krall,George_Lopez,0,32
Mick_Jagger,Gwyneth_Paltrow,0,32
Pierce_Brosnan,Bertie_Ahern,0,32
Saddam_Hussein,Hugh_Grant,0,32
Jennifer_Aniston,Matthew_Perry,0,32
Mike_Krzyzewski,Elsa_Zylberstein,0,32
Tony_Blair,Elton_John,0,32
Jack_Straw,Naji_Sabri,0,32
Sylvester_Stallone,Andre_Agassi,0,32
Hal_Gehman,Richard_Gephardt,0,29
John_Edwards,Pedro_Malan,0,32
Gerhard_Schroeder,Edward_Lu,0,32
Russell_Simmons,Cameron_Diaz,0,32
Justin_Timberlake,Sergey_Lavrov,0,31
Norm_Coleman,Arnold_Schwarzenegger,0,32
Yoko_Ono,Colin_Powell,0,32
Wayne_Ferreira,Julie_Gerberding,0,32
Robert_Duvall,Bill_Graham,0,32
Sarah_Hughes,Mohammed_Al-Douri,0,32
Eduard_Shevardnadze,John_Stockton,0,31
Jennifer_Aniston,Jeremy_Greenstock,0,31
Fujio_Cho,Alejandro_Toledo,0,32
Benjamin_Netanyahu,George_Pataki,0,32
Hamid_Karzai,Sergey_Lavrov,0,32
Celine_Dion,Condoleezza_Rice,0,32
John_Negroponte,Arminio_Fraga,0,32
Frank_Solich,Roger_Moore,0,32
Bertie_Ahern,Rob_Marshall,0,32
Michael_Powell,Sheryl_Crow,0,32
Ludivine_Sagnier,Sarah_Jessica_Parker,0,31
Rubens_Barrichello,Ali_Naimi,0,31
William_Ford_Jr,Tom_Daschle,0,32
Rainer_Schuettler,Michael_Powell,0,31
Jiri_Novak,Michelle_Kwan,0,32
Tariq_Aziz,Paul_ONeill,0,32
William_Macy,Yashwant_Sinha,0,32
Benazir_Bhutto,Natalie_Coughlin,0,32
Tom_Ridge,Gloria_Macapagal_Arroyo,0,32
Mahathir_Mohamad,Vojislav_Kostunica,0,32
Sourav_Ganguly,Wen_Jiabao,0,32
Mark_Hurlbert,Thaksin_Shinawatra,0,32
Hu_Jintao,Ciro_Gomes,0,32
Kurt_Warner,Xanana_Gusmao,0,32
Gerhard_Schroeder,John_Negroponte,0,32
Bill_McBride,Gwyneth_Paltrow,0,32
Silvan_Shalom,Jean_Chretien,0,32
David_Anderson,Elton_John,0,32
Alan_Greenspan,Gil_de_Ferran,0,32
Vojislav_Kostunica,Hugh_Grant,0,32
Gene_Robinson,Justin_Timberlake,0,32
Tom_Hanks,Muhammad_Ali,0,32
Jiri_Novak,Alastair_Campbell,0,32
Michael_Bloomberg,Bob_Graham,0,32
Marco_Antonio_Barrera,Trent_Lott,0,32
Kevin_Costner,David_Beckham,0,32
Rainer_Schuettler,Jennifer_Garner,0,32
Sheryl_Crow,Jennifer_Capriati,0,32
Gloria_Macapagal_Arroyo,Rubens_Barrichello,0,32
Richard_Virenque,George_W_Bush,0,32
Recep_Tayyip_Erdogan,Ciro_Gomes,0,32
Li_Peng,George_Clooney,0,32
Carlos_Moya,Gonzalo_Sanchez_de_Lozada,0,32
King_Abdullah_II,Colin_Farrell,0,31
George_W_Bush,Jose_Serra,0,32
Maria_Shriver,Thaksin_Shinawatra,0,32
Yoriko_Kawaguchi,Frank_Solich,0,32
Grant_Hackett,Goldie_Hawn,0,31
Jim_Furyk,John_Kerry,0,32
Jim_Furyk,Carlos_Menem,0,32
Maria_Shriver,Jackie_Chan,0,32
Jeb_Bush,Ari_Fleischer,0,32
Tom_Harkin,Jesse_Jackson,0,32
Fernando_Gonzalez,Paul_Burrell,0,31
JK_Rowling,Meryl_Streep,0,32
Kalpana_Chawla,Justine_Pasek,0,31
Bill_Graham,Yoriko_Kawaguchi,0,32
Mike_Martz,Jan_Ullrich,0,31
Liza_Minnelli,Li_Zhaoxing,0,32
JK_Rowling,Jake_Gyllenhaal,0,32
William_Donaldson,Mohammad_Khatami,0,32
John_Kerry,Meryl_Streep,0,32
Lindsay_Davenport,Christine_Baumgartner,0,32
Sarah_Jessica_Parker,Jose_Serra,0,32
Christine_Todd_Whitman,Sophia_Loren,0,31
Silvio_Berlusconi,Charles_Taylor,0,32
Al_Gore,Allyson_Felix,0,32
Scott_Peterson,Jonathan_Edwards,0,32
Jesse_Jackson,LeBron_James,0,32
Ricardo_Sanchez,Sylvester_Stallone,0,32
Michael_Schumacher,Howard_Dean,0,32
Clint_Eastwood,Alan_Greenspan,0,32
Michael_Chiklis,Kevin_Costner,0,31
Lucio_Gutierrez,Abdullah_Gul,0,32
Prince_Charles,Mahathir_Mohamad,0,32
James_Blake,Holly_Hunter,0,31
Bertie_Ahern,Juan_Pablo_Montoya,0,32
Jon_Gruden,Sourav_Ganguly,0,32
Renee_Zellweger,Colin_Montgomerie,0,32
Angela_Merkel,Bob_Hope,0,32
Li_Peng,Jacques_Rogge,0,31
Igor_Ivanov,Madonna,0,31
Jean-David_Levitte,Geoff_Hoon,0,32
Bob_Stoops,George_Clooney,0,32
Tony_Stewart,Bulent_Ecevit,0,31
Ana_Palacio,Nick_Nolte,0,32
Gerhard_Schroeder,Bulent_Ecevit,0,31
Jelena_Dokic,Robert_Kocharian,0,32
Paul_Wolfowitz,William_Ford_Jr,0,32
Robert_Blake,Colin_Montgomerie,0,32
Albert_Costa,Paul_Wolfowitz,0,32
Bill_Simon,Jeb_Bush,0,32
Wayne_Ferreira,Jiri_Novak,0,32
LeBron_James,Pete_Sampras,0,31
George_Clooney,Ricardo_Sanchez,0,32
Paradorn_Srichaphan,Mike_Krzyzewski,0,32
Javier_Solana,Goldie_Hawn,0,32
Trent_Lott,Benazir_Bhutto,0,32
Pervez_Musharraf,Fernando_Gonzalez,0,32
John_Negroponte,William_Ford_Jr,0,32
George_Robertson,Paula_Radcliffe,0,31
Michelle_Kwan,George_Lopez,0,32
Charles_Moose,Queen_Rania,0,32
Clara_Harris,Robert_Duvall,0,32
Ciro_Gomes,Kim_Ryong-sung,0,32
Pete_Sampras,Nick_Nolte,0,32
Holly_Hunter,Maria_Shriver,0,32
David_Beckham,Tim_Robbins,0,32
Carlos_Menem,Vicente_Fox,0,32
Kevin_Costner,Tom_Cruise,0,32
Mahathir_Mohamad,Joschka_Fischer,0,32
Fujio_Cho,Antonio_Palocci,0,31
Rainer_Schuettler,Michelle_Yeoh,0,32
Nicole_Kidman,Tim_Robbins,0,32
Bill_Gates,Albert_Costa,0,32
Liza_Minnelli,Valentino_Rossi,0,32
Brad_Johnson,Silvan_Shalom,0,32
Marco_Antonio_Barrera,Jeremy_Greenstock,0,32
Natalie_Coughlin,Geoff_Hoon,0,32
Spencer_Abraham,Sophia_Loren,0,31
Holly_Hunter,Tim_Henman,0,32
Tommy_Haas,Jeong_Se-hyun,0,32
Ralf_Schumacher,Kalpana_Chawla,0,31
Halle_Berry,Gerry_Adams,0,32
Jeb_Bush,Nestor_Kirchner,0,32
Justin_Timberlake,Gil_de_Ferran,0,32
Hans_Blix,Rob_Marshall,0,32
William_Ford_Jr,Tom_Hanks,0,31
Michael_Chiklis,Gregg_Popovich,0,32
Robert_Blake,Ana_Palacio,0,32
Gregg_Popovich,Antonio_Banderas,0,32
Julianne_Moore,Robert_De_Niro,0,32
Condoleezza_Rice,John_Ashcroft,0,32
Recep_Tayyip_Erdogan,Yoko_Ono,0,32
Martina_McBride,Taha_Yassin_Ramadan,0,32
Charlton_Heston,Tung_Chee-hwa,0,32
Habib_Rizieq,Vincent_Brooks,0,32
Gonzalo_Sanchez_de_Lozada,Bill_Frist,0,32
Hosni_Mubarak,Habib_Rizieq,0,32
William_Macy,Jose_Manuel_Durao_Barroso,0,32
John_Manley,Tim_Robbins,0,32
Paul_McCartney,Luis_Ernesto_Derbez_Bautista,0,32
Silvio_Berlusconi,Jon_Gruden,0,32
Brad_Johnson,Steven_Spielberg,0,31
Paradorn_Srichaphan,Bertie_Ahern,0,32
Vicente_Fox,David_Anderson,0,31
Robert_Kocharian,Jeb_Bush,0,32
Tom_Cruise,John_Travolta,0,31
Hans_Blix,Martin_McGuinness,0,32
Vicente_Fernandez,Enrique_Bolanos,0,30
George_Lopez,Emanuel_Ginobili,0,31
David_Heymann,Scott_Peterson,0,32
Hillary_Clinton,Bill_Clinton,0,32
Ahmed_Chalabi,Vanessa_Redgrave,0,31
Nia_Vardalos,Michelle_Yeoh,0,32
Mohammad_Khatami,Yoko_Ono,0,32
Fujio_Cho,Amelie_Mauresmo,0,32
Ariel_Sharon,Lleyton_Hewitt,0,32
Monica_Seles,Mahmoud_Abbas,0,31
Mike_Martz,Christine_Todd_Whitman,0,32
Martin_McGuinness,George_HW_Bush,0,32
Rick_Perry,Tiger_Woods,0,32
Wayne_Ferreira,Pierce_Brosnan,0,32
Susan_Sarandon,LeBron_James,0,32
Paul_Burrell,David_Anderson,0,32
Paul_McCartney,Wen_Jiabao,0,32
Jennifer_Lopez,Mike_Myers,0,32
Enrique_Bolanos,Jimmy_Carter,0,32
Ann_Veneman,Susan_Sarandon,0,32
Al_Gore,Tiger_Woods,0,32
Kalpana_Chawla,Tommy_Franks,0,32
Jose_Manuel_Durao_Barroso,Joe_Lieberman,0,32
Pedro_Malan,Fidel_Castro,0,32
Gregg_Popovich,Mark_Hurlbert,0,32
JK_Rowling,Zinedine_Zidane,0,32
Juan_Carlos_Ferrero,Walter_Mondale,0,32
Michael_Chiklis,Luis_Horna,0,32
Alvaro_Uribe,George_Lopez,0,32
Salma_Hayek,Tom_Harkin,0,32
Dennis_Hastert,Charlton_Heston,0,32
Kim_Dae-jung,Jiang_Zemin,0,32
Jake_Gyllenhaal,Leonid_Kuchma,0,31
Vaclav_Havel,Bill_McBride,0,32
Al_Gore,Eduard_Shevardnadze,0,32
George_W_Bush,Michael_Chang,0,31
Bulent_Ecevit,Denzel_Washington,0,32
Arnold_Schwarzenegger,Sergei_Ivanov,0,32
Benjamin_Netanyahu,Naji_Sabri,0,32
Silvio_Berlusconi,Elsa_Zylberstein,0,32
John_Ashcroft,Colin_Montgomerie,0,32
Pierce_Brosnan,Ron_Dittemore,0,32
Heizo_Takenaka,Hugo_Chavez,0,32
Hal_Gehman,Natalie_Maines,0,32
Vincent_Brooks,Bulent_Ecevit,0,32
Peter_Struck,Queen_Rania,0,32
Robert_Blake,Robert_Zoellick,0,32
Sean_OKeefe,Jonathan_Edwards,0,32
Charlton_Heston,Alastair_Campbell,0,32
Sharon_Stone,Russell_Simmons,0,32
Valentino_Rossi,Dennis_Hastert,0,31
Edmund_Stoiber,Mike_Weir,0,31
Silvan_Shalom,Mireya_Moscoso,0,32
Martin_McGuinness,Elizabeth_Smart,0,32
Pamela_Anderson,Fernando_Gonzalez,0,32
William_Ford_Jr,Amelia_Vega,0,32
Steven_Spielberg,Shimon_Peres,0,32
Muhammad_Ali,Michael_Bloomberg,0,32
Choi_Sung-hong,Kamal_Kharrazi,0,32
Valery_Giscard_dEstaing,Ana_Palacio,0,32
David_Nalbandian,Rainer_Schuettler,0,32
Cruz_Bustamante,James_Blake,0,32
Sergei_Ivanov,Jose_Maria_Aznar,0,32
Justine_Pasek,Thomas_OBrien,0,32
Celine_Dion,Tom_Daschle,0,32
Yasser_Arafat,Lance_Armstrong,0,32
Sourav_Ganguly,Mahmoud_Abbas,0,32
Alvaro_Uribe,Xavier_Malisse,0,32
Diana_Krall,John_Kerry,0,32
Luis_Horna,Gordon_Brown,0,32
Amelia_Vega,John_Stockton,0,32
Mike_Krzyzewski,Jeb_Bush,0,32
Sylvester_Stallone,Elizabeth_Smart,0,32
Monica_Seles,Jeb_Bush,0,32
Abdullah_Gul,Romano_Prodi,0,32
Luis_Gonzalez_Macchi,John_Edwards,0,32
John_Travolta,Carlos_Moya,0,32
Lleyton_Hewitt,Serena_Williams,0,32
Colin_Farrell,Allyson_Felix,0,32
Sylvester_Stallone,Jean_Charest,0,32
Jelena_Dokic,Habib_Rizieq,0,32
Jose_Maria_Aznar,Natalie_Coughlin,0,31
Jeong_Se-hyun,Lance_Bass,0,32
Heidi_Klum,Madonna,0,32
Sarah_Jessica_Parker,Salma_Hayek,0,32
Wayne_Ferreira,John_Travolta,0,32
George_Lopez,Mahathir_Mohamad,0,32
Mark_Philippoussis,Abdullah_Gul,0,32
Roman_Polanski,Angela_Merkel,0,31
Ray_Romano,Bernard_Law,0,32
Ben_Affleck,Ciro_Gomes,0,32
Christine_Baumgartner,John_McCain,0,32
Vladimir_Putin,Chen_Shui-bian,0,31
Matthew_Perry,Bulent_Ecevit,0,32
David_Beckham,Richard_Armitage,0,31
Maria_Soledad_Alvear_Valenzuela,Tom_Crean,0,32
John_Bolton,Ben_Affleck,0,32
Joschka_Fischer,Oswaldo_Paya,0,32
Joe_Lieberman,Richard_Gephardt,0,31
Rick_Perry,Colin_Powell,0,31
Valentino_Rossi,Enrique_Bolanos,0,32
Gregg_Popovich,Natalie_Coughlin,0,32
Jake_Gyllenhaal,David_Nalbandian,0,32
Madonna,Taha_Yassin_Ramadan,0,32
Natalie_Coughlin,Pedro_Malan,0,32
Carmen_Electra,Roy_Moore,0,31
Princess_Caroline,Gonzalo_Sanchez_de_Lozada,0,32
Larry_Brown,Justine_Pasek,0,32
Amelia_Vega,Chen_Shui-bian,0,32
Liza_Minnelli,Yoriko_Kawaguchi,0,32
Tim_Robbins,Nancy_Pelosi,0,32
Alejandro_Toledo,Jimmy_Carter,0,31
Justin_Timberlake,Norah_Jones,0,32
Silvio_Berlusconi,Fidel_Castro,0,32
Marco_Antonio_Barrera,Zinedine_Zidane,0,32
Mike_Krzyzewski,Vicente_Fox,0,32
Hu_Jintao,Jose_Serra,0,31
Al_Sharpton,Leonid_Kuchma,0,32
Sean_OKeefe,Javier_Solana,0,32
Bill_McBride,Clay_Aiken,0,32
Celine_Dion,Tiger_Woods,0,32
Renee_Zellweger,Yao_Ming,0,32
Mahathir_Mohamad,Juan_Pablo_Montoya,0,32
Monica_Seles,Edmund_Stoiber,0,32
Al_Sharpton,Jose_Serra,0,31
Thaksin_Shinawatra,Natalie_Maines,0,32
Richard_Gephardt,Rubens_Barrichello,0,32
Ben_Affleck,Steffi_Graf,0,31
Luis_Horna,Laura_Bush,0,31
Gerhard_Schroeder,Donald_Rumsfeld,0,32
Pedro_Almodovar,Lucy_Liu,0,32
Queen_Rania,Norm_Coleman,0,32
Richard_Virenque,Martha_Stewart,0,32
Jesse_Jackson,Hal_Gehman,0,32
Winona_Ryder,Martha_Stewart,0,32
Lucio_Gutierrez,Jean-David_Levitte,0,32
William_Ford_Jr,Bill_Clinton,0,32
Gerry_Adams,Nicanor_Duarte_Frutos,0,32
Luis_Ernesto_Derbez_Bautista,Bill_Frist,0,32
Abdullah_Gul,Renee_Zellweger,0,32
Ron_Dittemore,Atal_Bihari_Vajpayee,0,31
Michael_Bloomberg,Sean_OKeefe,0,32
Jean-David_Levitte,Ciro_Gomes,0,32
George_W_Bush,Pierce_Brosnan,0,32
Jon_Gruden,George_Pataki,0,32
David_Heymann,Sergei_Ivanov,0,31
John_Bolton,Yasser_Arafat,0,32
Recep_Tayyip_Erdogan,Romano_Prodi,0,32
Grant_Hackett,Britney_Spears,0,32
Colin_Montgomerie,Jacques_Chirac,0,32
Mohammed_Al-Douri,Fernando_Henrique_Cardoso,0,32
Roy_Moore,Joseph_Biden,0,31
Jose_Maria_Aznar,Ricardo_Sanchez,0,32
Ali_Naimi,Amelia_Vega,0,32
Angela_Bassett,Sylvester_Stallone,0,32
Eduardo_Duhalde,Steve_Lavin,0,32
Wayne_Ferreira,Maria_Soledad_Alvear_Valenzuela,0,32
Ian_Thorpe,Jean-David_Levitte,0,32
Steven_Spielberg,Mike_Krzyzewski,0,32
Mike_Martz,Mick_Jagger,0,32
Steve_Nash,Sheryl_Crow,0,32
Bob_Hope,Maria_Shriver,0,32
Steve_Nash,Julie_Gerberding,0,32
Salma_Hayek,Jacques_Chirac,0,32
Kim_Ryong-sung,Tang_Jiaxuan,0,32
Eduard_Shevardnadze,Gregg_Popovich,0,32
Zinedine_Zidane,Hugo_Chavez,0,32
Cruz_Bustamante,Norah_Jones,0,32
Norah_Jones,Juan_Pablo_Montoya,0,32
Rick_Perry,Cesar_Gaviria,0,32
Julie_Gerberding,Salma_Hayek,0,32
John_Allen_Muhammad,Catherine_Zeta-Jones,0,32
Holly_Hunter,Atal_Bihari_Vajpayee,0,32
Xavier_Malisse,Harrison_Ford,0,32
Nick_Nolte,Ai_Sugiyama,0,31
Ashanti,Wen_Jiabao,0,32
Natalie_Coughlin,John_McCain,0,31
Gray_Davis,Jacques_Chirac,0,32
Howard_Dean,Xanana_Gusmao,0,32
Cesar_Gaviria,Mike_Krzyzewski,0,31
John_Abizaid,George_Robertson,0,31
Michelle_Kwan,Brad_Johnson,0,32
Angelina_Jolie,Michael_Bloomberg,0,32
Joan_Laporta,Bill_Clinton,0,32
Rob_Marshall,Naomi_Watts,0,31
Susan_Sarandon,Zhu_Rongji,0,32
Saddam_Hussein,Alan_Greenspan,0,32
Frank_Solich,Thaksin_Shinawatra,0,32
Tim_Henman,Pete_Sampras,0,31
Tony_Blair,Shimon_Peres,0,30
Paula_Radcliffe,Mahathir_Mohamad,0,32
Kevin_Costner,Tony_Blair,0,32
William_Macy,Bill_Clinton,0,32
Gwyneth_Paltrow,Tung_Chee-hwa,0,32
Tang_Jiaxuan,Joschka_Fischer,0,32
John_Snow,Alvaro_Uribe,0,31
Colin_Powell,Mahmoud_Abbas,0,32
Romano_Prodi,Mariah_Carey,0,32
Robert_De_Niro,Fujio_Cho,0,32
Michael_Schumacher,Michael_Chiklis,0,32
Tommy_Haas,King_Abdullah_II,0,32
Leonardo_DiCaprio,Robert_De_Niro,0,32
John_Abizaid,Steve_Lavin,0,32
Woody_Allen,Roger_Federer,0,32
Joan_Laporta,Gordon_Brown,0,32
Queen_Rania,George_Robertson,0,32
Robert_Mueller,Laura_Bush,0,32
Tommy_Franks,Martin_Scorsese,0,32
Mahathir_Mohamad,Angela_Bassett,0,32
Ron_Dittemore,Kevin_Spacey,0,32
Al_Sharpton,Tim_Henman,0,32
Carmen_Electra,Renee_Zellweger,0,32
Zinedine_Zidane,Edmund_Stoiber,0,32
Mohamed_ElBaradei,Ashanti,0,32
Alejandro_Toledo,John_Allen_Muhammad,0,32
Arnold_Schwarzenegger,Mike_Weir,0,32
Tony_Stewart,Paul_Martin,0,32
Jennifer_Garner,Richard_Gephardt,0,32
Angelina_Jolie,Halle_Berry,0,32
Kevin_Costner,Yao_Ming,0,31
Joschka_Fischer,Valentino_Rossi,0,32
Dennis_Kucinich,Richard_Armitage,0,32
Venus_Williams,Jeb_Bush,0,32
Mahmoud_Abbas,Clay_Aiken,0,32
Kristanna_Loken,Tom_Crean,0,32
Diana_Krall,Jan_Ullrich,0,31
John_McCain,Hosni_Mubarak,0,32
Arnold_Schwarzenegger,Gordon_Brown,0,32
Spencer_Abraham,Gloria_Macapagal_Arroyo,0,32
Rick_Perry,Dick_Cheney,0,31
Vojislav_Kostunica,Andre_Agassi,0,31
Valery_Giscard_dEstaing,Tiger_Woods,0,32
Jennifer_Capriati,Mike_Martz,0,32
Ann_Veneman,Gwyneth_Paltrow,0,32
Britney_Spears,Vicente_Fox,0,32
Boris_Becker,James_Blake,0,32
Ana_Palacio,Jose_Serra,0,32
Bill_Simon,David_Anderson,0,31
Ariel_Sharon,Charlton_Heston,0,32
King_Abdullah_II,Valentino_Rossi,0,32
Thaksin_Shinawatra,Joe_Lieberman,0,32
Bernard_Law,Fidel_Castro,0,32
Binyamin_Ben-Eliezer,Pervez_Musharraf,0,32
Lindsay_Davenport,Tung_Chee-hwa,0,32
